idAccounts,AccountRef,AccountName,Description,AccountOwner,Currency,AccountType,BananaCode,Source,SourceRef,Follow,ShapeShift
3720,11393sy4vgzBXsCexdwmLM4k8MdwV8ewHX,11393sy4,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3721,1L1FU8kQvJAGh85v64Aib8nxvEekC8BRW7,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3722,1J65UaCD8HbCnqaNBNGQBYLeyKFYRSk8oy,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3723,1G159CB2kdE5jUnHfxQwMUnjvFEx1zXy9s,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3724,1PuzJwzUk9fgo9fiHvWgEXisQCndsa11G1,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3725,17rmVe4ghnua78h4z3QJh96kN14do6j4js,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3726,1PQA1D7dftPvv3yWDRJDGTwRfAzab8GLkE,1PQA1D7d,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3727,1MaZU1kPFotKd9Ndtaw6wP4aDQCf5Jk2eK,"way review","ETH to BTC",2,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3728,1HwcZi28DmkhQGwPjaTMd7Pp1AvzsASJDp,"way review","ETH to BTC",2,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3729,1FANX8fcVaEWVGRdaVutKpnzjJ5EgGNTdT,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3730,1F4Xe9HaBVS7s2iWQkcVtp5sWvYpEHKCaa,1F4Xe9Ha,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3731,1PapDtxV27jHy9ZfJfxugoe1KDVQFSMpzW,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3732,16YDttHu8QaKn7Qcho4JwrANSKQAASXgvY,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3733,1PFDFNwrnKknTrESWFiEqYzcr15itip92T,1PFDFNwr,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3734,1P3PSwvYu52zQJ2KBHs7saaSQf4CNhUyhe,1P3PSwvY,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3735,1MYJBZE29jDt9Ff3tjR9imG5XufHWpLLuR,"way review","ETH to BTC",2,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3736,16n7UnnzT2yrcsQAMeSFLXCmBWXTyu8GCp,16n7Unnz,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3737,1EMsxKmTfZo2A2UmGmK1REKQr8WDDmHRG1,1EMsxKmT,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3738,19eW9VR4pzVTJwefo2f1ZU4cKTvMhkYndF,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3739,18DqD4ZKBFX76knuiJrU7v1GYnidTdpqza,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3740,1DZyhr8hJ2GFuHqtJqhW5cbhdYysZ6dTfT,"way review","ETH to BTC",2,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3741,1BV1zY82MvrJQwgoP7dSV7sgouBWjNaomV,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3742,1GputWSdeDcn542beSzcXeEdLQCR5rMr6W,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3743,1GGSpZ3F4qPAjGnyRKR9H2qXerZKB4fRZX,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3744,1HpKcy2jTCuXWTU76Sr8bpz1J2vieTSZMd,1HpKcy2j,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3745,19y9oGA9QVjz4nKPNaKJWq85KkkKx7MzQu,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3746,18ZYQpUKnASnqmZeUkReLeSxuX3FZkov9X,18ZYQpUK,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3747,1HKfePX2ktVCszFtQpTTkBXgHWDc5KCV9q,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3748,1NfMSFb5kFTB2wvkQ8LER8u4cjU4eCXdn6,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3749,1GnbYaFwyk6fanuBLF1TBMGHAawMLJgqDU,1GnbYaFw,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3750,1KXQyuMC1Ny3kV93woG1U9GGdDq1DKZjan,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3751,19hNpj7ULj795znFxhAtXTWw5TyDnTSCvE,19hNpj7U,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3752,1LcYGvUnFQ9ixQnXRqfkpjkhRcUtSwrc8r,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3753,14in9wcGFPD7qBTBCShCy6VdVPeHcxt6q9,14in9wcG,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3754,1KXZMTdZoYthg6BQMHFF6hQ4kGSErWrRP3,1KXZMTdZ,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3755,1NKfrqpq8dxcQpW8sH7uiur9fVAw3h7qCT,1NKfrqpq,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3756,1GGBc5Mn4VT8JzS6ostqdsndJfZjKZm8JF,"way review","ETH to BTC",2,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3757,1F1qVqoXdbu69HVGQbY5D181CXZ55tnY93,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3758,13VKSN8jNJorWVf12A6PU7yax36VUsXuur,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3759,1Hkrpjj55MjC57n8XxvAuHhfKiKEdEFRxs,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3760,1B8rBoyPBuTvwUmqfRimj8CYhX9xhBmexo,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3761,19budXemEhMxFJpGmNEtC8p5YH42rVqrp3,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3762,1M9mkn4VNzZA4X6pdJvU8uZgzNQgX84JzC,1M9mkn4V,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3763,1KaYPmEBcibFJJo2zZQJgDfDu5w8djMHMA,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3764,1G5mARToxgxAuabx4iegyZMHydnGzAT4np,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3765,133bFqk1YhPWT7qiitZa5Cv1g1m7kC3Hb8,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3766,15YccRdpxdCyHDsWjwp7dPsuXtWGVcLU9S,15YccRdp,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3767,13aLA7mERTQ3nvWznKd1vUyjYtmQ4sBdqd,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3768,19tBKQC1PDBUeP8U4YbJthF49SrrdrYttU,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3769,19uzyeY3vY2VzeJqWJbGavPWvXWohAFdaK,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3770,18xJjPoqhA1v9AHwd2TmbPnDf8UQibuy5Z,"blur august","BTC to ETH",1,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3771,1KvL2tDzZ5tqaiqyVmmJHPR2NSeQVefDox,1KvL2tDz,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3772,154n1A7WDeUCPGiNjinpYBY2n61qzVAghw,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3773,1YH6HSBsCfUsFkHpewKZeQ5wdm4Pm1kx8,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3774,1BXD1heHqw9kW1HCii7DafZgivTYqeSy1A,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3775,1MXKHkRBCTk5M6TLgeNpb1yBxDdCNLU6d2,1MXKHkRB,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3776,12CQczk7riNj9aR9awchAZv5dXMvwAtPbq,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3777,1E49twP46Fcfp1r4TdyqAXg7NWGHvytzCx,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3778,15xxY4ZMJHBQ3EDwUzBGG6E2PBBPe8JjSq,15xxY4ZM,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3779,14wrCSTsWrSRqfuJekRdjCNiwA33QTFN8w,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3780,16Lef2yejJC2Ph1ccn4RwHZ4zoTS9M7eJd,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3781,12w1yAT3DQiJVE63zw1tx6Bq7oMxEh5Gmk,12w1yAT3,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3782,1ASeeJEXMgvgTbvUAP2QABRefkYHFxEVbe,1ASeeJEX,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3783,138Mfs3HmSzXevdikpr1ctCki6AE5ggAVG,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3784,19GWfgXj2TXz1V6jA4mcpauzUgeiGicPw8,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3785,1KuaZzkqzgGfBd2JBJ3EZKuu4AGHUeRGQn,1KuaZzkq,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3786,19FQdkYQpMUZAiQN8Yg6Gbobk6ngwK7Dcg,19FQdkYQ,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3787,1DqcRRBKat2EKp1Z67KqaxkoPX1sEyZcY8,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3788,15mub98s39VwoWrfrgKu3R7gtHGnV2y3yk,15mub98s,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3789,16uF5GgzapqiR21XKuQTQyLd1bs6YhKLtG,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3790,19JhqqZyRo5fAES2hBsRYtt2N6xziNRYej,19JhqqZy,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3791,1MQL9Wg97hcXGJDXmiJoJZzyfwxJu1GPZQ,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3792,14BFMii6ZY1JsYciQemYqKniKpLhrgCkcG,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3793,18JuUMCCTPABLtNsrqJJZfbES7gG7TimYw,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3794,1EpM66X5jWwXAu1EV3XufhXLNkoSGtBNve,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3795,1HN71Vx29TRN8XNJ3uZpuB88V3zKeUquE7,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3796,14VrwvDEzX9udfHtcrCikUxd4mtWa55fXF,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3818,17B4qDFSB1FTE4KAWbgVwuxsJu74byUUz3,"antenna stamp","ETH to BTC",1,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3819,1GcD4E28ZG4E4418h1omjd25LfPYGnzXuY,"antenna stamp","ETH to BTC",1,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3820,13UB6wrxDGxZqaEgdxykoTJ7H6nCkXq6hL,"antenna stamp","ETH to BTC",1,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3821,1LCz5h6ch9RWKqn8Aa7FFZxTJgKLV6aTky,"antenna stamp","ETH to BTC",1,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3822,16SJXA8FQ5n65KKmnnLwAgCd1sGpd1bpSJ,"antenna stamp","ETH to BTC",1,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3823,1GKrPJckrMC6WbtZh6RFCgfKhLpB4ZJSXx,"antenna stamp","ETH to BTC",1,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3824,137fcmoYiF6xDAQpEZ9FfFn61HoAUytCT1,"antenna stamp","ETH to BTC",1,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3825,13h3jDGqK9Mp33RTJMYkA1JV1ksnbjPksY,"antenna stamp","ETH to BTC",1,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3826,11UtY3CErsMgecQBVj5L4RfChGwVXZ1xS,"antenna stamp","ETH to BTC",1,BTC,Wallet,NULL,Jaxx,NULL,Y,
3827,1PrTUTenPVsTTXd2qG8zsWoHp1LozMD531,"antenna stamp","ETH to BTC",1,BTC,Wallet,NULL,Jaxx,NULL,Y,
3829,0x3324234,"Bitstamp USD Trading","Bitstamp USD holding",2,USD,Money,NULL,Code,NULL,Y,
3830,0xdfsdff,"Bitstamp USD Trading","Bitstamp USD holding",1,USD,Money,NULL,Code,NULL,Y,
3831,0xffffff,"Bitstamp BTC Wallet","Bitstamp BTC transfer",1,BTC,Wallet,NULL,Code,NULL,N,
3832,0xvdfsfdfds,"Bitstamp BTC Wallet","BTC Transfer",2,BTC,Wallet,NULL,Code,NULL,N,
3833,121zKogBEZqWcuggy8wAkjQfr9As31wRSh,121zKogB,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3834,12fNkLHqw6hPcETEdgLcapW9CcSgn4EDf7,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3835,12JQtvLZDVB4wfFgiARYVeFLz7dZT1VGHH,12JQtvLZ,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3836,12xodQZfPoE9ae5pmTQ5iog63DG2wJwjgN,"David Armory? Used for withdrawal from MtGox 20/10/2013 history_B","David Armory? Used for withdrawal from MtGox 20/10/2013 history_BTC.csv",2,,,NULL,Code,NULL,Y,
3837,12xznevPqWjVXah3dFXefaWWnwq5r9isxa,12xznevP,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3838,13HMHiHcW5YDjHMTZFSgG7Ec1Qsvu2GjNP,13HMHiHc,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3839,14nHdYnP2UxwqDLrq2rRtYsog38QJv8ZjA,14nHdYnP,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3840,14S3FKSz8q559L6318uqAv6pQCxSQA4fbJ,14S3FKSz,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3841,14tpDTWEfQ5zVd61Jqmbx2WZaZvjiUeTGL,"Armory Address","Richard Armory Address",1,,,NULL,Code,NULL,Y,
3842,14wYSck3LcpxGDwrCoLJTyNA41kf1ymKsh,"Armory? Used for withdrawal from MtGox 8/4/2013 Richard_MtGox_his","Richard Armory? Used for withdrawal from MtGox 8/4/2013 Richard_MtGox_history_BTC.csv",1,,,NULL,Code,NULL,Y,
3843,15faXTiG4vchHaLWVG5jCM9kZiZUvT5CgU,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3844,15kLJz3qBM98v7oj4iCw3Y8PfqRn1mMDKu,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3845,15oADpMBdB5JPCtzyRAbFDzb8bKxzeqppe,"Richard Armory Address","Richard Armory Address",1,,,NULL,Code,NULL,Y,
3846,15zT2AHXxidssaUy14Fp6R7aD5PBYdzTv5,15zT2AHX,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3847,167vEtnwNaQKcmMjJ8wkDLYyBHyuPSN8DT,167vEtnw,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3848,16EqTKScbnh9MaKLvSjNUwMA34f26GwSsU,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3849,16Et3oX33xEYR4yvHjYdjLMZagEzGGh2Mu,16Et3oX3,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3850,16mdJT8Wsd14msgHPFamFfTxiuXHir4F8A,16mdJT8W,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3851,16rZ4X86AV8xYAeYS2YxH7jEQBThcnTuu3,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3852,179cQf3DKUXUceVGYw7HLmAfT1vqGoJCv5,179cQf3D,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3853,17Ag5kitaQT9N7744Qo8iQqCyN4pXmmuw9,17Ag5kit,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3854,17bLQNmN9kUnZQi2yE2HhaXa51pmAfa6y4,"Armory? Used for withdrawal from MtGox 4/5/2013 history_BTC.csv","David Armory? Used for withdrawal from MtGox 4/5/2013 history_BTC.csv",2,,,NULL,Code,NULL,Y,
3855,17eMsV3G446rgTim4b5wGMx1m1FTEabtPr,17eMsV3G,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3856,17GmMxE6d4KoZQ4sQosFzuqdZ5ptbqMCxB,,,NULL,,,NULL,Code,NULL,,
3857,17hXh9nFqRPcc5X5n1y6dwUt9UL7Zz5FRZ,17hXh9nF,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3858,18brjSPXW8fwNaaaW9KM1JTfAqgLoTeK1K,18brjSPX,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3859,18bsJMWM9VxzNWaDniz8Ge2FxmeFwa1gQp,"Armory? Used for withdrawal from MtGox 3/4/2013 history_BTC.csv","David Armory? Used for withdrawal from MtGox 3/4/2013 history_BTC.csv",2,,,NULL,Code,NULL,Y,
3860,18c9Lj1MHEL45uETnZREzqBJ49Xd7Lh5WJ,18c9Lj1M,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3861,18ocCeMo3CG1zo1X8a1FRA2D4ucPKaJnVY,18ocCeMo,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3862,18UBqb3V9WF3ABeSXjBRNXPMhLrZWExbFR,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3863,18uKsjS5Mk5t3GKtsTxQ3zSgxqk9DswDzR,"Armory Address","Richard Armory Address",1,,,NULL,Code,NULL,Y,
3864,19vw3jeejLrKyzYEWiP1jVzurF7PGFwMDY,"Offline Armory RapsPi","Richard Offline Armory RapsPi",1,,,NULL,Code,NULL,Y,
3865,19wXFuFHmQNMR9EtPZDTRMcr56DBEVysN3,19wXFuFH,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3866,1Ai2GDxBcQYrRNDfGSPdDQwzN15SznZFcy,"Electron Cash BCH","Electron Cash BCH",2,BCH,Wallet,NULL,Code,NULL,Y,Output
3867,1ASinymK6cL3tpM1Wq53cfFSGJQvEerjGg,1ASinymK,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3868,1Bd1Z3dYwBLWVhCbGDCyHFEkidAeuWiGQ4,"JaxxWallet? Contains 4.72 BCH UntitledJaxx.rtf - possible refund ","JaxxWallet? Contains 4.72 BCH UntitledJaxx.rtf - possible refund from ShapeShift?",2,,,NULL,Code,NULL,Y,
3869,1BdjnHvF1th2CabSbtijufuwhgqkBP25mz,1BdjnHvF,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3870,1C3pbiwTGLiys4dwn9ZsVT7CKhypa4UePR,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3871,1C4Jyar3sNk2RSr5vGmvgQQvk9mGwFpBgz,1C4Jyar3,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3872,1CDFoxkGBLXtrrFvV2zgXcCpsRSqNQ6vtK,1CDFoxkG,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3873,1CeAuvKAadhpWmmmDmuFUtiHQFiPr54L6F,1CeAuvKA,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3874,1CkSCx5yvdoN9t6SQBkAHzz1MsGwC6hqs8,"Richard Offline Armory RapsPi","Richard Offline Armory RapsPi",1,,,NULL,Code,NULL,Y,
3875,1CPNAcZKA8YZnLc9JB7samY9xyFTCaV2bi,1CPNAcZK,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3876,1CQCaxTK2dguu5yngcbcowrXuFmhF9HknE,1CQCaxTK,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3877,1Cvb3YNCoYidJJTjsUSUGJ6R4HNcSEpgwG,"David Wallet used for Change from gift of 4 BTC to 4 kids","David Wallet used for Change from gift of 4 BTC to 4 kids",2,,,NULL,Code,NULL,N,
3878,1D8PSfVvLvyufpyqHngUojrXa1HqfoMGPm,"Richard Armory Address","Richard Armory Address",1,,,NULL,Code,NULL,Y,
3879,1DdEWuR8QZG69HLB6QPF9oVEQtbYZiCxwx,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3880,1DG72RMSjVTycMXgJYkrJeBqFmUq7YgqP7,1DG72RMS,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3881,1DPUKFqHKX6QobCMaU3reJurcFPjZhLXVL,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3882,1DUd14ZGhZEUy24kcKp8pV1B6F1zr5uSV2,"JaxxWallet? Contains 4.69 BCH UntitledJaxx.rtf - possible refund ","JaxxWallet? Contains 4.69 BCH UntitledJaxx.rtf - possible refund from ShapeShift?",2,,,NULL,Code,NULL,Y,
3883,1Dx9mJZnz96NVoADmsow2NhQuHWB4KXKkd,1Dx9mJZn,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3884,1E1N1c7x1H72eKvaoHBeYAG48xMPiJdqTQ,"Richard Offline Armory? Used for withdrawal from MtGox 17/4/2013 ","Richard Offline Armory? Used for withdrawal from MtGox 17/4/2013 Richard_MtGox_history_BTC.csv",1,,,NULL,Code,NULL,Y,
3885,1E2PHuMDGoEKwLGeLUv3SF4ggiHtuDyACD,1E2PHuMD,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3886,1E971K4M8UBh57wSgCtvW4NNSPyz9eR95L,1E971K4M,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3887,1Egv95wgmHo2LJXGyQ116gWoDuuL8s4YjH,1Egv95wg,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3888,1EGyNBQJ1RADtZtLqryzJDTajv6HQdT1rJ,1EGyNBQJ,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3889,1EjwRufLKnbdfAUfbvbzqyXfoqPybNHBHn,1EjwRufL,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3890,1EMWSJCUYAm15CUHvA1suFyVk1r4AS6JSM,1EMWSJCU,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3891,1ESpSScFs4SBtxdpna4Shj3jNH2mDr7GWt,1ESpSScF,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3892,1EvSvNjbmgKxCW69G9uT1Zi9RwsuZ12Me4,1EvSvNjb,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3893,1EW4ts4tV4WjLb8gPC83UiaQuhAC6DUr1V,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3894,1FWdLJnNHvFGn1s67XRdKb42gKEujKT8pb,1FWdLJnN,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3895,1FyZEPMbeGndRFDXmjobh1ax4j3fctmDXo,1FyZEPMb,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3896,1G5p9P9BXuTkXkBMGR1YmeV1XHuMygPKhF,1G5p9P9B,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3897,1G98uk295vBVfE7xA4Pta4QRt6GcMEG6Q7,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3898,1Gr4HXZz6HKscypL7xtSc1ka7c79ESN3dk,1Gr4HXZz,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3899,1GvCMy9qFFURMZoYuBB1sD3UMBo9uvyts6,1GvCMy9q,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3900,1Gvv4pL24vCQoWhhLkeYw48JvxhQoa9RuC,"ginger shallow","Jaxx ETH to BTC",1,BTC,Wallet,NULL,Code,NULL,Y,Output
3901,1GwaqEGciZt5zSjyyPgt2eVDUFMEssM5r6,1GwaqEGc,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3902,1H97CQaKQLKR1cdPkEAwkSZyv3BGWX7JHs,1H97CQaK,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3903,1H9fcpGUWrkxZj6FrNWyAWozx17BMc3Yvb,1H9fcpGU,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
3904,1H9fty5KdYLfBjjkZAwkwjFVGi4JbuBAkv,"Armory Address","Richard Armory Address",1,,,NULL,Code,NULL,Y,
3905,1HPUx82eD3B1NB5DyMWYJcYvt7ZFEojMyb,1HPUx82e,"ShapeShift transfer",4,BTC,Wallet,NULL,Code,NULL,Y,Output
